RegionName,AreaID,TotalIntroducedSpecies,ButterflyIntSp,NonButterflyIntSp,Country,Continent,Island,GDP_AVG5Y,InvBias_SC,Area_SqKms,DensPop,AgricultureCultivated_Area_100,Urban_Area_100,ClosedForest_Area_100,OpenForest_Area_100,MeanAnnualTemperature,AnnualPrecipitation
South Korea,KOR.1_1,29.0,4.0,25.0,South Korea,Asia,0,1688641.26,1.75,98674.511,541.24836,17.279055732133177,7.734056893508804,59.053389529355,11.26028115216403,12.026834865656223,1444.6978150846421
South Korean Islands,KOR.2_1,1.0,0.0,1.0,South Korea,Asia,1,17243.532,1.75,1863.116,306.91789,5.687028102597651,14.182135361299645,56.70891596478317,21.68070433668602,14.774614143150824,2196.0647744072808
Kuwait,KWT.1_1,2.0,0.0,2.0,Kuwait,Asia,0,149601.2501,0.0,17428.292,207.06828,2.173129487591712,3.023709132638517,0.0,0.15450717862719582,25.83084164334256,122.14836773805486
Laos,LAO.1_1,2.0,0.0,2.0,Laos,Asia,0,17572.2912,2.0,229872.374,34.39217,10.372347062873686,0.41965770515002676,81.05246211440168,6.999776492636835,22.75477230830723,2075.038847924477
Lebanon,LBN.1_1,2.0,0.0,2.0,Lebanon,Asia,0,36468.794,0.75,10238.057,979.40566,16.075453392780027,10.232764961419464,7.33345690673429,11.041053318635987,14.434956856310418,917.5350612212515
Liberia,LBR.1_1,2.0,0.0,2.0,Liberia,Africa,0,3649.9639,0.5,95918.088,47.65901,0.016918324654115646,0.4815698197169268,92.15411439096792,5.916493760049962,24.95507452381657,2363.864961740093
Libya,LBY.1_1,2.0,0.0,2.0,Libya,Africa,0,47933.9077,0.5,1616058.327,4.47488,1.5227057255996437,0.09998154103618737,0.0007942790035641533,0.14259046435028122,22.00808969529874,31.277808383777504
Saint Lucia,LCA.1_1,4.0,0.0,4.0,Saint Lucia,North America,1,2046.9407,1.25,614.43,284.08619,0.8272692454998084,7.6675603217158175,57.69436997319035,28.182688625047874,25.766107392791135,2155.6488553245595
Liechtenstein,LIE.1_1,2.0,0.0,2.0,Liechtenstein,Europe,0,6921.3685,0.75,159.484,242.35316,7.84487246225924,9.411764705882353,41.02550754815201,19.146277980218635,5.674632372225032,1523.7761046465705
Sri Lanka,LKA.1_1,8.0,2.0,6.0,Sri Lanka,Asia,1,84086.0672,1.5,65837.403,330.22805,16.083027792608178,2.797829473709939,58.42463378433765,19.22897396138194,26.456724671930555,1713.3996382200119
Lesotho,LSO.1_1,3.0,0.0,3.0,Lesotho,Africa,0,2265.8356,1.0,30545.275,60.78707,9.083570272115411,0.4624934299012418,0.013148848074403103,0.40827173271021633,10.697720391046461,946.6606416591477
Lithuania,LTU.1_1,22.0,0.0,22.0,Lithuania,Europe,0,65484.55,1.75,65016.842,43.09053,47.93313227230544,2.0723109620323177,36.08964889320545,8.46404759760874,6.879252465770126,712.1960047455821
Luxembourg,LUX.1_1,10.0,0.0,10.0,Luxembourg,Europe,0,79314.162,0.75,2581.554,227.42208,30.161061773939384,7.8286283180435605,33.158142262072,18.891623810512687,8.925350430352642,914.7647398520267
Latvia,LVA.1_1,15.0,0.0,15.0,Latvia,Europe,0,38513.982,2.0,64710.103,40.87672,25.637635445319546,0.9273419885114492,54.655241696539456,13.355065823116243,6.350989983889386,729.13699131271
Morocco,MAR.1_1,13.0,1.0,12.0,Morocco,Africa,0,133532.9999,0.75,413477.273,87.67239,19.641403512310934,0.6128666163590246,0.8669704731622977,6.4774076728025305,18.11213786585543,301.55150719485795
Monaco,MCO.1_1,0.0,0.0,0.0,Monaco,Europe,0,8306.6513,0.0,2.355,13336.42839,0.0,34.73282442748092,0.0,0.38167938931297707,15.799999713897707,817.1499938964844
Moldova,MDA.1_1,8.0,0.0,8.0,Moldova,Europe,0,13601.868,1.25,33907.87,110.15444,76.97211350173939,4.876946884373831,7.427337911409579,5.107651613124036,9.870781143271923,559.3011436213643
Madagascar,MDG.1_1,6.0,1.0,5.0,Madagascar,Africa,1,14527.1347,1.5,591446.366,47.28228,4.770896483084554,0.22957650003466223,15.632685251142057,16.725983412667492,22.381149042321596,1629.950956375903
Maldives,MDV.1_1,2.0,0.0,2.0,Maldives,Asia,1,5491.8338,1.25,299.684,2221.24377,2.2813381700927047,0.07255139056831923,0.5521966948810964,1.3502619911326077,27.077218275803787,1845.7878717727208
Mexico,MEX.1_1,10.0,1.0,9.0,México,North America,0,1398264.8059999999,2.25,1951230.549,70.56945,11.567167956843686,0.9822912349815236,21.32660590331168,15.663667393922388,20.45867441089683,818.8395742372351
Marshall Islands,MHL.1_1,1.0,0.0,1.0,Marshall Islands,Oceania,1,249.26,,300.283,191.39602,0.0,0.0,0.0,0.0,26.81899469258399,2526.3645294018966
North Macedonia,MKD.1_1,10.0,0.0,10.0,North Macedonia,Europe,0,13732.7435,0.25,24909.984,84.7115,19.401115887679502,1.9109485045275771,34.615018750571664,19.654038232872953,10.776887132416727,743.479450746589
Mali,MLI.1_1,3.0,0.0,3.0,Mali,Africa,0,18699.4448,0.5,1251195.726,18.39349,6.653470702366684,0.24485877707157744,0.0879506208593418,5.017452460322678,28.428068993036938,299.6051970361253
Malta,MLT.1_1,14.0,1.0,13.0,Malta,Europe,1,18796.1798,1.5,323.368,1349.45499,40.4368754569827,33.07031440409457,0.0,1.8005118206190593,18.709829028855022,567.2623922885992
Myanmar,MMR.1_1,3.0,0.0,3.0,Myanmar,Asia,0,69885.436,1.25,669297.41,72.85001,24.284866216181065,0.6825060647389519,64.30085170108528,7.202421807040093,23.274120464176143,2426.1710455634934
Montenegro,MNE.1_1,10.0,1.0,9.0,Montenegro,Europe,0,5986.7747,1.5,13336.641,45.79956,10.741328868038323,1.2901455581518133,41.506111268765004,19.44442767275345,8.957750210606761,2099.648811926208
Mongolia,MNG.1_1,5.0,0.0,5.0,Mongolia,Asia,0,16055.4751,0.75,1566250.224,2.06289,0.881652978658678,0.015346991042449997,6.470805492583779,0.1900170594896786,0.954723537927412,235.67227281722467
Mozambique,MOZ.1_1,7.0,0.0,7.0,Mozambique,Africa,0,17150.7969,0.5,787460.646,39.68262,4.927539808874788,0.45072603260121286,23.880463461961263,51.93249455967303,23.73086043259775,990.579515501048
Mauritania,MRT.1_1,0.0,0.0,0.0,Mauritania,Africa,0,9117.5459,0.5,1041174.279,4.19133,0.20687616919013257,0.028326368548524623,9.826446073725008e-06,0.046438692317082864,27.284691007190133,91.13607424418886
Mauritius,MUS.1_1,8.0,3.0,5.0,Mauritius,Africa,1,12980.2613,2.25,2027.41,637.70397,0.0,1.7039421569784101,33.28389485334187,3.6449642975522334,22.845073506715615,1717.8309492521166
Malawi,MWI.1_1,7.0,0.0,7.0,Malawi,Africa,0,12068.1038,2.5,117926.93,163.66423,26.510047142696102,1.659561737267016,9.111270506212591,25.249174320148832,21.966571833854836,1152.8768311656363
Malaysia,MYS.1_1,6.0,0.0,6.0,Malaysia,Asia,1,376745.9439,1.0,329578.762,105.44504,2.481641406435798,2.1396963990925078,85.9127728378836,7.24794934563055,25.256339059005818,3283.1416279939085
Namibia,NAM.1_1,1.0,0.0,1.0,Namibia,Africa,0,12089.2918,1.0,824048.014,2.90424,0.8589446679874508,0.030074744280557505,0.07240115311675113,5.461302755154707,21.218987001497897,276.1984301190754
Niger,NER.1_1,3.0,0.0,3.0,Niger,Africa,0,14760.4469,1.0,1183670.988,19.83546,7.126538131342451,0.04072864438381585,0.0005381005408340135,0.09328964113196003,27.065760126773704,127.11500498681374
Nigeria,NGA.1_1,8.0,0.0,8.0,Nigeria,Africa,0,437759.9516,0.75,908410.135,238.44174,38.59274726807227,2.1471052314566816,11.656692026011681,20.746862186053484,26.902958261566937,1218.2020884518136
Nicaragua,NIC.1_1,3.0,0.0,3.0,Nicaragua,North America,0,14600.7549,0.5,128178.853,54.29124,34.03959217958525,0.3402252698232641,22.499637445228416,25.482137919799474,25.18856305618847,2314.3498653744623
Niue,NIU.1_1,2.0,0.0,2.0,Niue,Oceania,1,,1.75,266.67,5.18761,0.0,0.0,0.0,0.0,24.882432834522145,2954.9645636847786
Netherlands,NLD.1_1,59.0,1.0,58.0,Netherlands,Europe,0,995437.936,2.0,37686.935,472.10115,47.183435711470025,11.452444309011558,9.448725327226155,12.965232301457736,10.07262612713337,877.3515843608786
Dutch North American Islands,NLD.2_1,0.0,0.0,0.0,Netherlands,North America,1,,,75.797,550.87667,0.07630093087135663,17.121928887532427,13.24584159926751,28.231344422401953,25.666128876388715,1186.9784959362398
Dutch South American Islands,NLD.3_1,0.0,0.0,0.0,Netherlands,South America,1,,,905.554,350.00955,2.745621263849102,13.274208949757355,0.014388677418932884,2.7822469881882044,26.432612742868827,602.6586930065278
Norway,NOR.1_1,25.0,0.0,25.0,Norway,Europe,0,424069.624,2.5,325121.232,15.35878,1.6974084257651623,0.3798977529213885,30.048664360579107,9.47288443601498,1.756335133413785,1583.9893212623729
Norway Antarctic Islands,NOR.2_1,0.0,0.0,0.0,Norway,Antarctica,1,,,77.573,,0.0,0.0,0.0,0.0,-1.585294120841556,2471.6745054955577
Norway European Islands,NOR.3_1,0.0,0.0,0.0,Norway,Europe,1,176.0,2.5,60343.331,0.06118,0.03569349618299196,9.643336804934583e-05,0.010300837041634668,0.05514235318458048,-9.0307015049066,630.978712618116
Nepal,NPL.1_1,4.0,0.0,4.0,Nepal,Asia,0,37327.1389,0.75,147662.638,279.68649,16.35280531556743,0.6536333274511431,41.10308822234534,13.919223637853236,12.504046892841576,2171.5044735521055
Nauru,NRU.1_1,0.0,0.0,0.0,Nauru,Oceania,1,147.1777,1.0,22.151,463.6974,0.0,0.0,0.0,0.0,27.061999282836915,2329.7
New Zealand,NZL.1_1,152.0,4.0,148.0,New Zealand,Oceania,1,235756.22000000003,3.0,268709.442,18.84195,8.180609876088782,0.6273106262537422,34.209642737421476,7.972563667984263,9.869967572356744,1788.7383217164652
Cook Islands,NZL.2_1,3.0,1.0,2.0,New Zealand,Oceania,1,,1.75,283.023,67.39356,0.0,0.0,0.0,0.0,24.68885708945138,2842.1091476004462
Oman,OMN.1_1,3.0,1.0,2.0,Oman,Asia,0,94409.7789,1.0,309136.637,12.42713,0.29257379451841103,0.26598018280188707,0.0385096942931769,0.16942870077170682,27.654590158766418,68.1388002577075
Pakistan,PAK.1_1,6.0,0.0,6.0,Pakistan,Asia,0,336530.8654,0.5,874186.258,266.77075,24.90132054912709,1.0901243055387195,1.2937149354055284,3.9065178729137298,19.825318126635906,414.2724856680808
Panama,PAN.1_1,4.0,0.0,4.0,Panama,North America,0,70765.9048,1.25,75452.349,55.11699,20.575866720835894,0.693659373621218,54.02741729372627,18.718781357612496,24.515645595907337,3267.80985226318
Peru,PER.1_1,5.0,0.0,5.0,Peru,South America,0,234040.39709999997,1.75,1292462.595,27.79137,1.0371515011960475,0.1559931721733994,58.23940204767792,2.0879976407344443,18.46182966065974,1881.2849953992666
Philippines,PHL.1_1,6.0,0.0,6.0,Philippines,Asia,1,394832.33,1.0,295856.809,378.4445,18.858793483918575,1.9168913043991689,56.56006827177717,17.781861360240462,25.428062548976108,2774.044659726287
Palau,PLW.1_1,12.0,1.0,11.0,Palau,Oceania,1,262.8251,0.5,484.17,58.35682,0.0,0.6574866641855849,59.933010792705616,6.363974692966134,26.789436813811182,3934.934863023355
Papua New Guinea,PNG.1_1,8.0,0.0,8.0,Papua New Guinea,Oceania,1,27417.0016,0.0,463612.817,19.87822,0.09111766775107576,0.03319386580266928,88.8754297728342,5.742066402629783,23.164941973957077,3299.475366703887
Poland,POL.1_1,29.0,0.0,29.0,Poland,Europe,0,675567.9419999999,2.5,312400.072,126.52906,49.87704210973868,4.400650089463736,30.89343240742965,10.819459208945188,8.28496359017278,646.5318572238931
North Korea,PRK.1_1,1.0,0.0,1.0,North Korea,Asia,0,,,122706.36,193.63065,25.063960918408597,2.147925829845252,55.70198260445142,8.220879863960828,6.867833926610004,1061.112284116951
Portugal,PRT.1_1,30.0,3.0,27.0,Portugal,Europe,0,233502.202,2.5,88756.339,115.35961,10.3752837695685,5.394855304311946,11.58820895407349,37.902322980106014,15.014570079576666,920.8792364191821
Azores,PRT.2_1,27.0,1.0,26.0,Portugal,Europe,1,5122.578,2.5,2322.885,107.12523,16.402566600487507,2.9632644001331805,25.80206265234566,24.17759033866466,16.013704976415248,1362.8605112569812
Madeira,PRT.3_1,22.0,1.0,21.0,Portugal,Africa,1,5787.908,2.5,798.809,338.46021,2.755794595978999,9.784863618901268,41.937508003585606,26.612882571391985,15.690710381297682,2213.096630603672
Paraguay,PRY.1_1,2.0,0.0,2.0,Paraguay,South America,0,39643.5182,,399285.302,19.39002,10.77462769432136,0.22022998603538763,35.59706472060851,19.969214256674103,23.561874539939875,1307.813028325622
Palestine,PSE.1_1,0.0,0.0,0.0,Palestine,Asia,0,17592.0,,6219.961,923.92461,14.19027896696601,10.066506043288664,0.10022367800986307,1.8936301547161547,19.20432894311562,559.6240265003564
Qatar,QAT.1_1,2.0,0.0,2.0,Qatar,Asia,0,189845.3551,0.75,11583.407,580.01992,1.7818972209872952,3.637921669701586,0.0010427103644462309,0.14313569548307348,26.99220258978833,93.90185901355629
Romania,ROU.1_1,33.0,0.0,33.0,Romania,Europe,0,287483.8573,1.0,238338.599,143.28579,46.52746052669714,3.3929014558005703,30.869309769268813,11.678000246762174,9.477502334041237,692.9534778826073
Russia Europe,RUS.1_1,21.0,0.0,21.0,Russia,Europe,0,1018877.646,1.5,3950233.428,23.85213,18.026210746103665,0.9045929199717134,45.32223191074831,6.799505638682927,2.30352286115311,675.4284627982647
Russia Asia,RUS.1_2,28.0,0.0,28.0,Russia,Asia,0,424912.1948,1.5,12975589.42,2.32084,1.2911637776395675,0.07893220634997722,46.26842945502203,6.295566598940039,-7.244564074296544,571.0716374122219
Rwanda,RWA.1_1,3.0,0.0,3.0,Rwanda,Africa,0,11801.3796,1.5,25279.224,596.84885,48.49370715711202,1.786440371129024,6.88244819102618,14.990850126460305,19.194050033580943,1222.1556558460702
Saudi Arabia,SAU.1_1,5.0,1.0,4.0,Saudi Arabia,Asia,0,924629.28,1.25,1923014.675,18.4179,1.0977851672295245,0.3052359669691407,0.003363866726211344,0.08286476483376802,25.428488352386562,89.64126867942063
Sudan,SDN.1_1,6.0,0.0,6.0,Sudan,Africa,0,50906.913,1.5,1872128.426,22.60053,9.50351288210465,0.11299368464621341,0.018946514982446077,2.757262277178591,26.80633681669675,214.9338979853709
Senegal,SEN.1_1,4.0,0.0,4.0,Senegal,Africa,0,26784.6211,1.5,196889.705,84.15079,19.63881301748509,0.5239013710055779,6.563341326124115,13.987976339176171,28.62117360132406,647.5664091711143
Singapore,SGP.1_1,2.0,0.0,2.0,Singapore,Asia,1,432080.7264,1.0,697.025,6758.76582,2.628652837138191,43.52305500538587,19.720977101358628,9.38184092567497,26.83940912584953,2428.1518527627577
Solomon Islands,SLB.1_1,3.0,0.0,3.0,Solomon Islands,Oceania,1,1575.5552,1.5,28532.825,23.47992,0.022193311716180688,0.0773619410295599,91.41018148591144,1.257593028363388,25.383754181441027,3783.0406321724113
Sierra Leone,SLE.1_1,3.0,0.0,3.0,Sierra Leone,Africa,0,6781.6787,,72601.14,94.72597,0.896811843633433,0.7523660183273894,40.97405867187411,46.132996117028185,25.62520515659928,2633.852972514776
El Salvador,SLV.1_1,2.0,0.0,2.0,El Salvador,North America,0,29370.002,2.25,20422.749,331.60952,42.48869866390786,2.412162711559455,23.204891104079554,28.097552198938118,25.697672901161322,1608.0069158568044
San Marino,SMR.1_1,0.0,0.0,0.0,San Marino,Europe,0,1700.6794,,61.215,538.69308,14.44332998996991,16.306061040263646,16.83622295457802,36.53818598653102,13.511000003814697,871.4649981689453
Somalia,SOM.1_1,3.0,0.0,3.0,Somalia,Africa,0,9587.7399,0.75,633532.058,17.3734,1.696571064016028,0.04484103017663516,0.37868859330146154,3.8908335230341895,26.35979490034992,321.9484589754625
Serbia,SRB.1_1,16.0,0.0,16.0,Serbia,Europe,0,64807.7642,1.75,78231.645,92.92782,41.57158402718867,3.3654831926860744,35.167968161945595,15.583948567372428,10.78238128491946,757.0347047120247
South Sudan,SSD.1_1,1.0,0.0,1.0,South Sudan,Africa,0,14245.0528,,628102.11,26.54861,0.6568772712886318,0.029915349563757278,7.733786324265176,30.40292328488708,27.32147098708913,1034.3906339528974
Sao Tome and Principe,STP.1_1,2.0,0.0,2.0,São Tomé and Príncipe,Africa,1,525.6788,0.5,1002.234,216.62713,0.15228058301708927,0.02417152111382369,82.77537405428924,5.258514418312344,24.499957363522164,1529.4353817210479
Suriname,SUR.1_1,1.0,0.0,1.0,Suriname,South America,0,3456.5042,0.75,146425.55,4.34017,0.006378182490280079,0.13175526261939496,94.1068729248216,0.5577072868053309,25.79020753529741,2108.518146341786
Slovakia,SVK.1_1,28.0,0.0,28.0,Slovakia,Europe,0,115878.238,1.25,49095.707,112.05889,37.42763013368933,4.684138520300476,43.79680180520867,11.19866925906743,8.193549630034548,775.2743233693809
Slovenia,SVN.1_1,30.0,1.0,29.0,Slovenia,Europe,0,59646.728,2.25,19956.762,109.22386,18.281546569956618,3.3108646285249455,63.09924078091106,10.947159707158352,9.424009980279074,1535.6841988205686
Sweden,SWE.1_1,42.0,0.0,42.0,Sweden,Europe,0,532235.25,1.75,446865.065,21.16913,5.3609204208516,0.687414741143633,57.80966562769078,13.07816524203336,2.995545869977002,844.3532843836952
Sweden European Islands,SWE.2_1,0.0,0.0,0.0,Sweden,Europe,1,41229.356,1.75,3182.214,17.83888,26.639471174292,1.2605441025281072,46.86205857215407,17.624702205229628,7.701514741334768,579.0974803983454
Swaziland,SWZ.1_1,4.0,0.0,4.0,Swaziland,Africa,0,4515.299,1.75,17383.258,62.98211,28.30078541246498,0.5273581904576792,16.01092715169704,33.89241967912273,19.488211803066942,826.0010101976605
Seychelles,SYC.1_1,7.0,1.0,6.0,Seychelles,Africa,1,1787.5669,1.25,491.2,207.55318,0.9544787077826725,0.07831620166421928,5.403817914831131,7.941752325012237,25.77517382303874,1945.9817746480305
Syria,SYR.1_1,6.0,1.0,5.0,Syria,Asia,0,18820.9225,0.5,186917.563,144.05777,44.915900370164266,1.635244374983311,0.6053337743616677,0.74008335158367,18.41999634630874,283.7647497186369
Chad,TCD.1_1,1.0,0.0,1.0,Chad,Africa,0,11871.2923,0.0,1269963.003,12.85597,3.5985070875200362,0.03693808051805215,0.5454772177872865,5.954716406506547,26.648963212457545,299.8367860034555
Togo,TGO.1_1,5.0,0.0,5.0,Togo,Africa,0,8015.1932,0.75,56904.461,150.97732,29.632480503949736,1.100558353404861,14.424213841774602,32.48048289568982,26.719115874853053,1219.6884856830604
Thailand,THA.1_1,8.0,0.0,8.0,Thailand,Asia,0,512261.799,1.0,513939.556,146.68442,43.032182596965754,4.055547520745727,42.299057744207424,8.708336858037644,26.16700187481261,1649.5135220465063
Tajikistan,TJK.1_1,1.0,0.0,1.0,Tajikistan,Asia,0,9629.3419,1.0,142113.451,66.60343,9.20056246504953,1.2421605880747837,0.7843383283977889,0.6144446059798809,-0.222072804506466,645.7998141944169
Tokelau,TKL.1_1,1.0,0.0,1.0,Tokelau,Oceania,1,,,15.667,77.80416,0.0,0.0,0.0,0.0,27.093749403953552,3443.2937469482426
Turkmenistan,TKM.1_1,3.0,0.0,3.0,Turkmenistan,Asia,0,52131.8286,2.0,489598.027,20.14512,9.112794961930271,0.5522291667786855,0.0017865194790462945,0.03860963456657332,16.240483847729976,160.08989966663813
Timor-Leste,TLS.1_1,0.0,0.0,0.0,Timor-Leste,Asia,1,2621.714,1.0,14915.478,94.18322,1.9303441526484426,0.28717522184426386,40.64424553682177,41.83565741609739,23.94415429176771,1365.634292317312
Tonga,TON.1_1,3.0,0.0,3.0,Tonga,Oceania,1,503.4353,1.75,763.418,141.47053,0.03586211018633355,0.08517251169254217,17.239215217488756,8.826561869611345,24.327450065894173,2286.0635410063637
Trinidad and Tobago,TTO.1_1,3.0,0.0,3.0,Trinidad and Tobago,South America,1,25301.1009,1.5,5159.132,269.11181,1.4239380526884802,7.693978063407286,54.139215124606125,24.509106365677642,25.81228222413073,2087.009181205679
Tunisia,TUN.1_1,6.0,1.0,5.0,Tunisia,Africa,0,44863.814,1.0,154868.624,79.20599,17.78261166351908,1.8785345351592593,0.8379452807312373,5.1715722444521735,19.9483070309977,240.38718141039772
Turkey,TUR.1_1,11.0,1.0,10.0,Turkey,Asia,0,863046.36,1.0,780704.358,104.5284,27.455388976691392,1.5834894441282676,16.73462108608065,9.069999544797524,11.04934117363175,740.3722736909517
Tuvalu,TUV.1_1,2.0,0.0,2.0,Tuvalu,Oceania,1,57.4825,1.25,41.726,365.26811,0.0,0.0,0.0,0.0,27.178888617621528,3191.711111111111
Taiwan,TWN.1_1,8.0,2.0,6.0,Taiwan,Asia,1,747564.0,,36406.335,673.14636,10.90832789046715,11.43542115575957,63.21716120447068,10.109264266922228,19.645103424903624,3099.3867958581022
Tanzania,TZA.1_1,4.0,0.0,4.0,Tanzania,Africa,0,70516.6952,1.25,937853.646,59.13574,20.65560697658929,0.5735810259464351,18.673236412427435,31.917994010442783,22.50907376651005,986.5735989798264
Tanzanian Islands,TZA.2_1,0.0,0.0,0.0,Tanzania,Africa,1,,1.25,2675.423,618.39527,2.9244798471755407,3.885940329978284,38.50933076223001,36.674716382673886,25.96951617180485,1625.19630651222
Uganda,UGA.1_1,7.0,0.0,7.0,Uganda,Africa,0,41562.5202,1.0,241440.002,178.47373,26.539059187379937,0.7358309033733921,7.247408077555445,20.54072866953205,22.797587840700764,1309.5392870015476
Ukraine,UKR.1_1,10.0,0.0,10.0,Ukraine,Europe,0,170202.6344,2.25,601362.646,74.49122,60.517325436305256,3.382341491007703,15.730080023957278,8.510449698038498,8.574915607697251,608.2858744999307
Uruguay,URY.1_1,4.0,0.0,4.0,Uruguay,South America,0,64811.455,1.75,177598.801,19.60867,15.76860280218165,0.3903135746199024,6.666421866953121,5.749326551383652,17.382885135320812,1300.4655051502923
United States,USA.1_1,276.0,9.0,267.0,United States,North America,0,23616342.4,3.0,7948777.656,42.78217,17.94214589294464,1.7524860879764157,26.746373379743694,12.45769402407501,11.365674824749338,822.2261703200912
Alaska,USA.1_2,8.0,0.0,8.0,United States,North America,0,59482.72,3.0,1507386.309,0.40109,0.002317759311102024,0.01196375412081536,21.31688874703151,10.423839697690603,-4.51209337769406,1029.0917243461101
Hawaii,USA.2_1,179.0,13.0,166.0,United States,Oceania,1,96033.32,3.0,16724.291,93.41114,0.716804895943505,2.0781352727629114,35.24057066708047,13.974564724106342,18.80384947500336,1968.218654626156
US North American Islands,USA.3_1,6.0,1.0,5.0,United States,North America,1,,,9332.634,407.79859,2.0502050205020503,12.392967691830911,36.30264260994001,33.96129736430433,24.93632202075276,1881.4428121124313
US Oceania Micronesia Islands,USA.4_1,3.0,0.0,3.0,United States,North America,1,,,47.268,0.0,0.4391314954867041,0.0,0.19516955354964624,3.2202976335691633,25.332692843217117,1739.1172896165115
US Polynesian Islands,USA.5_1,4.0,0.0,4.0,United States,Oceania,1,725.6,,204.246,270.26185,0.0,0.0,0.0,0.0,25.780645201283114,5506.4144995904735
US Oceania Micronesia Islands,USA.6_1,3.0,0.0,3.0,United States,Oceania,1,,,504.131,79.90789,0.0,0.0,0.0,0.0,26.17388058499515,2218.1331641353777
Uzbekistan,UZB.1_1,2.0,0.0,2.0,Uzbekistan,Asia,0,80552.9323,,447555.715,74.12436,12.892437648544796,1.8991480724424308,0.20145931253240534,0.1557771175064876,13.0769045896386,225.89828138241145
Vatican City,VAT.1_1,0.0,0.0,0.0,Vatican City,Europe,0,,,0.527,8112.45294,0.0,71.42857142857143,7.142857142857142,17.857142857142858,15.95043858147193,788.5073400858707
Saint Vincent and the Grenadines,VCT.1_1,2.0,0.0,2.0,Saint Vincent and the Grenadines,North America,1,936.9119,0.75,397.945,272.6423,0.41225494557641545,6.640567072989886,53.27876145564552,28.175697719251417,24.933958343664806,2154.0952092488606
Venezuela,VEN.1_1,17.0,3.0,14.0,Venezuela,South America,0,388865.0963,1.75,910987.292,34.83995,2.384001827682606,0.4364586444813045,52.87688526743802,9.699930165720236,25.154750099593358,2152.8082676386744
Venezuela Islands,VEN.2_1,0.0,0.0,0.0,Venezuela,South America,1,,1.75,1373.51,522.10148,0.09182259182259182,7.707900207900208,9.58160083160083,7.746881496881497,25.54348744899125,504.05088247994576
Vietnam,VNM.1_1,5.0,0.0,5.0,Vietnam,Asia,0,377499.3519,1.25,329269.963,307.46342,22.272551440070103,4.389266315029706,53.134542733064606,15.327342159187232,23.633320903580415,2123.9892290441508
Vanuatu,VUT.1_1,4.0,0.0,4.0,Vanuatu,Oceania,1,988.9748,,12318.985,25.20071,0.01984387594364717,0.1472226605723919,80.79575832426973,5.004153039751063,24.07623815033627,2680.2670872446024
Samoa,WSM.1_1,6.0,0.0,6.0,Samoa,Oceania,1,879.3814,2.5,2853.36,69.88047,0.0,0.0,0.0,0.0,24.349651049375186,4077.3270704885595
Caspian Sea,XCA.1_1,0.0,0.0,0.0,Caspian Sea,Asia,0,,,371582.922,144.31142,0.022751066385889113,0.025403481524876398,0.006063362282666512,0.003379137737030852,14.508074174876464,262.0084017000684
Kosovo,XKO.1_1,1.0,0.0,1.0,Kosovo,Europe,0,8970.6818,,10836.644,192.39714,25.5726708403811,3.802067198017292,34.61206489524021,22.235797746591807,10.001903982080224,868.7147647807316
Paracel Islands,XPI.1_1,0.0,0.0,0.0,Paracel Islands,Asia,1,,,19.678,23.93414,4.396248534583822,3.5169988276670576,0.3516998827667057,1.9929660023446658,26.37400009155273,1510.42400390625
Spratly Islands,XSP.1_1,0.0,0.0,0.0,Spratly Islands,Asia,1,,,1.875,,3.1446540880503147,0.0,1.257861635220126,6.289308176100629,27.049999237060547,2250.550048828125
Yemen,YEM.1_1,4.0,1.0,3.0,Yemen,Asia,0,33087.8579,1.0,452194.797,66.355,2.7826369588172524,0.15776646273146658,0.004561095500367131,0.612873035860524,25.41002732702722,155.51055420387178
South Africa,ZAF.1_1,45.0,1.0,44.0,South Africa,Africa,0,387162.1683000001,2.5,1219709.074,48.86409,9.4587950695619,0.8768786544062654,2.885371360256333,6.760234656927701,17.659187933679448,495.6981358696512
Zambia,ZMB.1_1,3.0,0.0,3.0,Zambia,Africa,0,24056.9177,0.0,751172.35,24.83252,8.992004354255046,0.46544852228739725,23.636626350065374,45.634737454803734,21.85569487965276,1016.395766815219
Zimbabwe,ZWE.1_1,7.0,0.0,7.0,Zimbabwe,Africa,0,29569.3962,0.5,390042.598,36.67593,24.019919082622025,0.2434764898581644,4.340955748849099,43.14422685087493,21.335005556877448,680.9849651470839
